Frame,Time (Seconds),X,Y,Z,X,Y,Z,W
16469,164.69,-1.716909,0.975896,2.828165,-0.883568,0.213229,0.324892,0.261317
16470,164.7,-1.722269,0.974879,2.824938,-0.884141,0.213481,0.323457,0.260953
16471,164.71,-1.727816,0.973838,2.821577,-0.884354,0.214126,0.321903,0.261625
16472,164.72,-1.73353,0.972844,2.818075,-0.884671,0.214353,0.320952,0.261534
16473,164.73,-1.739198,0.971919,2.814478,-0.885045,0.214814,0.319474,0.2617
16474,164.74,-1.744999,0.971025,2.810723,-0.885165,0.21562,0.318185,0.262199
16475,164.75,-1.750971,0.970196,2.806759,-0.885257,0.216201,0.317605,0.262114
16476,164.76,-1.756985,0.969497,2.802614,-0.88554,0.216467,0.316673,0.262067
16477,164.77,-1.763026,0.969011,2.79831,-0.885875,0.21659,0.315885,0.261783
16478,164.78,-1.769011,0.968812,2.793879,-0.886328,0.216196,0.31547,0.261077
16479,164.79,-1.774851,0.968966,2.789306,-0.886939,0.215365,0.314996,0.260261
16480,164.8,-1.780576,0.969425,2.784545,-0.887879,0.213787,0.314476,0.258979
16481,164.81,-1.786067,0.970168,2.779607,-0.88921,0.211379,0.313522,0.257544
16482,164.82,-1.791226,0.97126,2.774497,-0.890726,0.208676,0.311574,0.256872
16483,164.83,-1.796159,0.972639,2.769278,-0.891898,0.206256,0.30953,0.257231
16484,164.84,-1.800687,0.974058,2.764042,-0.892757,0.205207,0.305967,0.259344
16485,164.85,-1.80507,0.975566,2.758766,-0.89352,0.205018,0.301712,0.261837
16486,164.86,-1.809525,0.977127,2.753383,-0.894635,0.204027,0.297784,0.263299
16487,164.87,-1.813828,0.978635,2.74798,-0.89551,0.203826,0.293477,0.265308
16488,164.88,-1.818091,0.980086,2.742599,-0.896054,0.204283,0.289629,0.267339
16489,164.89,-1.822189,0.981343,2.7373,-0.896349,0.205303,0.286574,0.268859
16490,164.9,-1.826472,0.982522,2.73196,-0.896708,0.205707,0.284795,0.269243
16491,164.91,-1.830792,0.983434,2.726655,-0.897478,0.20503,0.283753,0.268292
16492,164.92,-1.834719,0.984021,2.721579,-0.8974,0.205837,0.283861,0.267821
16493,164.93,-1.838768,0.984442,2.716506,-0.897476,0.205973,0.284683,0.266584
16494,164.94,-1.842781,0.984599,2.711487,-0.897951,0.205462,0.284543,0.265527
16495,164.95,-1.846553,0.984508,2.706522,-0.89868,0.204889,0.283484,0.264633
16496,164.96,-1.850202,0.984317,2.701607,-0.89942,0.204074,0.282213,0.26411
16497,164.97,-1.853685,0.984101,2.696744,-0.90055,0.202283,0.280089,0.263896
16498,164.98,-1.856941,0.983894,2.691936,-0.901988,0.200385,0.276434,0.264287
16499,164.99,-1.860034,0.983768,2.687161,-0.903559,0.198233,0.272056,0.265088
16500,165,-1.863099,0.983947,2.682526,-0.904813,0.19597,0.267877,0.266742
16501,165.01,-1.865918,0.984084,2.67783,-0.906194,0.194127,0.262859,0.268387
16502,165.02,-1.868441,0.984107,2.673021,-0.907688,0.193026,0.257516,0.269312
16503,165.03,-1.870812,0.98444,2.668441,-0.910476,0.18904,0.250712,0.26915
16504,165.04,-1.873093,0.984924,2.663875,-0.913307,0.184694,0.243933,0.268802
16505,165.05,-1.875514,0.985324,2.659167,-0.914364,0.184231,0.240306,0.268795
16506,165.06,-1.878063,0.985803,2.654266,-0.914907,0.185033,0.234173,0.271793
16507,165.07,-1.88038,0.986506,2.649568,-0.914104,0.187161,0.23026,0.276344
16508,165.08,-1.882504,0.987286,2.64484,-0.912939,0.190126,0.226827,0.28097
16509,165.09,-1.884441,0.987883,2.640207,-0.913327,0.190505,0.22155,0.28365
16510,165.1,-1.886242,0.98827,2.635722,-0.914708,0.188953,0.220535,0.281017
16511,165.11,-1.888161,0.988753,2.630965,-0.915881,0.187669,0.215439,0.282009
16512,165.12,-1.889851,0.989297,2.626314,-0.917042,0.185951,0.208798,0.284357
16513,165.13,-1.891639,0.989705,2.62146,-0.918269,0.184722,0.203309,0.285177
16514,165.14,-1.893376,0.990039,2.616604,-0.919696,0.183006,0.197359,0.285862
16515,165.15,-1.895026,0.990307,2.611725,-0.920806,0.181885,0.191939,0.286693
16516,165.16,-1.896637,0.990568,2.606817,-0.922007,0.180336,0.186454,0.287432
16517,165.17,-1.898211,0.990773,2.601909,-0.923159,0.178752,0.180824,0.288321
16518,165.18,-1.899732,0.990913,2.59699,-0.923672,0.178426,0.175626,0.290085
16519,165.19,-1.901214,0.991062,2.592085,-0.924326,0.177561,0.17024,0.291738
16520,165.2,-1.902737,0.991163,2.587193,-0.925163,0.176469,0.164574,0.292997
16521,165.21,-1.904256,0.991261,2.582335,-0.925951,0.175117,0.159221,0.294276
16522,165.22,-1.905897,0.991346,2.577267,-0.927269,0.173463,0.155232,0.293234
16523,165.23,-1.907408,0.991418,2.572416,-0.928109,0.172064,0.150195,0.294023
16524,165.24,-1.908549,0.991434,2.567994,-0.932012,0.165194,0.139941,0.290655
16525,165.25,-1.9099,0.991524,2.563075,-0.934585,0.160154,0.134192,0.287912
16526,165.26,-1.911449,0.991684,2.558096,-0.93303,0.161257,0.132658,0.293007
16527,165.27,-1.912742,0.991726,2.553739,-0.936076,0.156972,0.122999,0.289814
16528,165.28,-1.914057,0.991823,2.549306,-0.939483,0.151778,0.113625,0.28535
16529,165.29,-1.915499,0.991877,2.544672,-0.940678,0.149369,0.10734,0.285116
16530,165.3,-1.916648,0.991876,2.540198,-0.941128,0.148594,0.102411,0.285849
16531,165.31,-1.91778,0.991856,2.535739,-0.941574,0.147531,0.097024,0.286808
16532,165.32,-1.919034,0.991792,2.531281,-0.942207,0.145596,0.090137,0.287965
16533,165.33,-1.920247,0.991858,2.526467,-0.940651,0.146493,0.090518,0.292441
16534,165.34,-1.921457,0.99173,2.521984,-0.940853,0.145359,0.085299,0.293924
16535,165.35,-1.922474,0.991417,2.51795,-0.943607,0.141148,0.074023,0.290179
16536,165.36,-1.92352,0.991211,2.51351,-0.94388,0.140289,0.06974,0.290768
16537,165.37,-1.924725,0.99101,2.509033,-0.944284,0.138958,0.064075,0.291397
16538,165.38,-1.926067,0.990788,2.504304,-0.945634,0.136436,0.059694,0.289134
16539,165.39,-1.927594,0.990665,2.49915,-0.944879,0.136274,0.06105,0.291387
16540,165.4,-1.928971,0.990518,2.494315,-0.942174,0.138568,0.060755,0.299025
16541,165.41,-1.930261,0.990275,2.489445,-0.943145,0.136908,0.055698,0.297709
16542,165.42,-1.931646,0.989937,2.484664,-0.943641,0.135173,0.051223,0.297734
16543,165.43,-1.932856,0.989339,2.480425,-0.942167,0.135795,0.046023,0.302924
16544,165.44,-1.934255,0.988956,2.475637,-0.942484,0.134231,0.041229,0.303325
16545,165.45,-1.936129,0.988751,2.470498,-0.943886,0.131394,0.036741,0.300773
16546,165.46,-1.937641,0.988358,2.465522,-0.944172,0.129505,0.031899,0.301247
16547,165.47,-1.938683,0.987692,2.461095,-0.944507,0.127801,0.020962,0.301884
16548,165.48,-1.940501,0.987227,2.456104,-0.947363,0.122422,0.011254,0.295616
16549,165.49,-1.942438,0.986856,2.450607,-0.948593,0.118629,0.008405,0.293306
16550,165.5,-1.944228,0.986465,2.444867,-0.947249,0.118845,0.009265,0.297506
16551,165.51,-1.945642,0.986106,2.43896,-0.944545,0.121174,0.008897,0.305077
16552,165.52,-1.946914,0.985598,2.433369,-0.943347,0.121333,0.00219,0.308821
16553,165.53,-1.948721,0.985015,2.427687,-0.94352,0.119316,-0.002062,0.309079
16554,165.54,-1.950647,0.984667,2.421366,-0.945285,0.115921,-0.005311,0.30491
16555,165.55,-1.95253,0.984095,2.41545,-0.945347,0.114119,-0.008906,0.305315
16556,165.56,-1.954474,0.983106,2.410355,-0.942996,0.114996,-0.010717,0.312122
16557,165.57,-1.956777,0.98246,2.404362,-0.943545,0.112445,-0.010881,0.311387
16558,165.58,-1.959009,0.981934,2.398009,-0.944297,0.108968,-0.013304,0.310246
16559,165.59,-1.961022,0.981308,2.391727,-0.943979,0.107244,-0.016878,0.311637
16560,165.6,-1.963063,0.980657,2.385297,-0.943687,0.105627,-0.020269,0.312869
16561,165.61,-1.96512,0.980006,2.378814,-0.943336,0.104059,-0.024299,0.314162
16562,165.62,-1.967291,0.979375,2.37209,-0.943318,0.101997,-0.027841,0.314598
16563,165.63,-1.969243,0.978644,2.365357,-0.942079,0.101836,-0.031862,0.317966
16564,165.64,-1.971091,0.977902,2.358626,-0.940159,0.10242,-0.036606,0.32291
16565,165.65,-1.973625,0.977365,2.35136,-0.940651,0.098567,-0.039514,0.322335
16566,165.66,-1.976233,0.976869,2.343905,-0.941207,0.094516,-0.04248,0.321546
16567,165.67,-1.978445,0.976326,2.336465,-0.940332,0.093307,-0.046305,0.323921
16568,165.68,-1.98071,0.975644,2.328946,-0.939789,0.092713,-0.051794,0.324837
16569,165.69,-1.983102,0.975001,2.321165,-0.939641,0.091467,-0.057704,0.32462
16570,165.7,-1.985183,0.974665,2.31324,-0.940194,0.08674,-0.060721,0.323767
16571,165.71,-1.986739,0.9742,2.30546,-0.93992,0.085402,-0.066067,0.323871
16572,165.72,-1.989044,0.974124,2.297513,-0.937242,0.088574,-0.075287,0.328731
16573,165.73,-1.9919,0.974637,2.289427,-0.935243,0.088302,-0.081904,0.332889
16574,165.74,-1.993742,0.974926,2.281714,-0.934885,0.086603,-0.083351,0.333981
16575,165.75,-1.995731,0.975405,2.274025,-0.933256,0.087723,-0.086167,0.337512
16576,165.76,-1.998421,0.976305,2.266012,-0.930867,0.090324,-0.091543,0.341975
16577,165.77,-2.000987,0.977259,2.258142,-0.929862,0.090879,-0.09404,0.34388
16578,165.78,-2.003643,0.978373,2.250353,-0.929348,0.091112,-0.096448,0.344542
16579,165.79,-2.006168,0.979577,2.242628,-0.928517,0.090683,-0.099221,0.346104
16580,165.8,-2.008723,0.980747,2.235066,-0.927658,0.090813,-0.102499,0.347415
16581,165.81,-2.011399,0.981879,2.227572,-0.927141,0.091201,-0.106532,0.347481
16582,165.82,-2.013788,0.982953,2.219955,-0.926124,0.090507,-0.110585,0.349105
16583,165.83,-2.015737,0.983908,2.21225,-0.924606,0.088868,-0.11513,0.352068
16584,165.84,-2.017487,0.984706,2.20452,-0.923282,0.086618,-0.119378,0.354678
16585,165.85,-2.019284,0.985324,2.196928,-0.922411,0.084967,-0.123575,0.355905
16586,165.86,-2.020833,0.985798,2.189458,-0.921375,0.083141,-0.128448,0.35729
16587,165.87,-2.022253,0.986118,2.182144,-0.920341,0.080999,-0.133525,0.358583
16588,165.88,-2.023494,0.986177,2.175227,-0.92144,0.078044,-0.136318,0.355353
16589,165.89,-2.024961,0.986299,2.168418,-0.923296,0.074106,-0.138966,0.350317
16590,165.9,-2.026546,0.986458,2.161602,-0.922525,0.072522,-0.143585,0.350817
16591,165.91,-2.028161,0.986634,2.154982,-0.921586,0.071817,-0.147349,0.351866
16592,165.92,-2.029845,0.986967,2.148546,-0.920943,0.070479,-0.150854,0.352335
16593,165.93,-2.031434,0.987294,2.142309,-0.920115,0.070401,-0.153708,0.353278
16594,165.94,-2.033081,0.987814,2.136212,-0.919941,0.068944,-0.156714,0.352698
16595,165.95,-2.03459,0.988303,2.130217,-0.919464,0.068007,-0.159001,0.353101
16596,165.96,-2.03592,0.9889,2.124353,-0.91856,0.067065,-0.161262,0.354606
16597,165.97,-2.037074,0.989472,2.11854,-0.918044,0.066165,-0.163371,0.355144
16598,165.98,-2.038139,0.989936,2.112725,-0.916954,0.066404,-0.165331,0.357003
16599,165.99,-2.039052,0.990617,2.107261,-0.916395,0.064076,-0.168274,0.357489
16600,166,-2.040087,0.991225,2.101657,-0.91633,0.062487,-0.170308,0.356974
16601,166.01,-2.041116,0.991688,2.096168,-0.915176,0.062802,-0.171495,0.359303
16602,166.02,-2.04226,0.992417,2.090768,-0.914726,0.061237,-0.173641,0.359687
16603,166.03,-2.043394,0.993048,2.085358,-0.914411,0.060335,-0.17513,0.359919
16604,166.04,-2.044498,0.99348,2.08013,-0.913884,0.060036,-0.175781,0.360989
16605,166.05,-2.04593,0.994101,2.074859,-0.913672,0.058284,-0.177471,0.360986
16606,166.06,-2.047395,0.994732,2.069597,-0.913486,0.055949,-0.179399,0.360873
16607,166.07,-2.048701,0.995148,2.064481,-0.913066,0.054613,-0.180623,0.361529
16608,166.08,-2.049779,0.995445,2.059447,-0.912394,0.053784,-0.182098,0.36261
16609,166.09,-2.050817,0.995718,2.054404,-0.911767,0.052716,-0.184613,0.363072
16610,166.1,-2.051918,0.995979,2.049332,-0.911427,0.051246,-0.187,0.362913
16611,166.11,-2.05276,0.996119,2.044331,-0.910885,0.050013,-0.188959,0.36343
16612,166.12,-2.053477,0.996189,2.039393,-0.910461,0.048738,-0.189534,0.364364
16613,166.13,-2.054131,0.996022,2.034456,-0.909963,0.048297,-0.190474,0.365177
16614,166.14,-2.054802,0.995954,2.029381,-0.909626,0.047183,-0.19421,0.364192
16615,166.15,-2.055506,0.995881,2.024503,-0.909235,0.046147,-0.19498,0.36489
16616,166.16,-2.0561,0.995513,2.019768,-0.908824,0.045925,-0.194384,0.366258
16617,166.17,-2.056875,0.995259,2.014719,-0.908937,0.044368,-0.197552,0.364469
16618,166.18,-2.057904,0.995084,2.009555,-0.909139,0.042539,-0.200598,0.362516
16619,166.19,-2.058843,0.994673,2.004679,-0.90902,0.042327,-0.199544,0.363419
16620,166.2,-2.05968,0.994178,1.999766,-0.908772,0.042282,-0.199188,0.36424
16621,166.21,-2.060637,0.993817,1.994608,-0.909016,0.041142,-0.201169,0.362669
16622,166.22,-2.061717,0.993664,1.98954,-0.909292,0.038135,-0.20231,0.361669
16623,166.23,-2.062509,0.993263,1.984615,-0.909179,0.037654,-0.201503,0.362453
16624,166.24,-2.063029,0.992588,1.979538,-0.909102,0.03878,-0.201786,0.36237
16625,166.25,-2.063626,0.992263,1.974364,-0.909521,0.036034,-0.205003,0.359788
16626,166.26,-2.06426,0.991978,1.969293,-0.910101,0.03398,-0.205348,0.358322
16627,166.27,-2.064752,0.991452,1.964124,-0.909749,0.033928,-0.203945,0.360016
16628,166.28,-2.065033,0.990771,1.958802,-0.909001,0.034644,-0.205118,0.36117
16629,166.29,-2.065233,0.990162,1.953509,-0.909,0.035054,-0.205627,0.360843
16630,166.3,-2.065468,0.989655,1.948131,-0.909151,0.034294,-0.206131,0.360247
16631,166.31,-2.065779,0.989036,1.942663,-0.908908,0.03322,-0.208679,0.359495
16632,166.32,-2.066177,0.988421,1.937265,-0.908956,0.032507,-0.208268,0.359676
16633,166.33,-2.066323,0.98754,1.931856,-0.908641,0.032853,-0.208402,0.360363
16634,166.34,-2.066655,0.986711,1.926178,-0.908799,0.031936,-0.210801,0.358647
16635,166.35,-2.067112,0.985935,1.920558,-0.909052,0.031268,-0.210261,0.358382
16636,166.36,-2.067389,0.984867,1.914968,-0.908722,0.032325,-0.209265,0.359706
16637,166.37,-2.067736,0.983868,1.909073,-0.908982,0.032882,-0.209803,0.358684
16638,166.38,-2.068472,0.982924,1.90308,-0.909192,0.033052,-0.209586,0.358262
16639,166.39,-2.068963,0.981782,1.897097,-0.90916,0.034492,-0.208141,0.359048
16640,166.4,-2.069288,0.980725,1.89097,-0.909472,0.03586,-0.206538,0.35905
16641,166.41,-2.070016,0.979858,1.88456,-0.91017,0.036346,-0.205344,0.357915
16642,166.42,-2.070677,0.979078,1.878121,-0.910503,0.037004,-0.204687,0.357378
16643,166.43,-2.071127,0.978236,1.871768,-0.910086,0.03826,-0.204154,0.358609
16644,166.44,-2.071716,0.97734,1.865203,-0.909905,0.039561,-0.202857,0.359661
16645,166.45,-2.072053,0.976432,1.858518,-0.909513,0.041322,-0.201385,0.361279
16646,166.46,-2.072304,0.975617,1.851743,-0.90948,0.042252,-0.200519,0.361736
16647,166.47,-2.07279,0.97503,1.844686,-0.909949,0.042127,-0.200408,0.360632
16648,166.48,-2.073519,0.974549,1.837458,-0.910088,0.041161,-0.199318,0.360996
16649,166.49,-2.074038,0.973764,1.83004,-0.909878,0.04289,-0.197521,0.362308
16650,166.5,-2.074407,0.972762,1.822327,-0.909917,0.046837,-0.195464,0.362837
16651,166.51,-2.075029,0.972136,1.81457,-0.910837,0.046689,-0.193417,0.361645
16652,166.52,-2.075358,0.971585,1.806634,-0.911112,0.047918,-0.191668,0.361722
16653,166.53,-2.075732,0.971017,1.798468,-0.9109,0.050571,-0.189317,0.363129
16654,166.54,-2.076218,0.970542,1.790239,-0.911307,0.051836,-0.186659,0.363305
16655,166.55,-2.076644,0.970323,1.781822,-0.912029,0.052629,-0.183709,0.362883
16656,166.56,-2.077123,0.970433,1.773313,-0.912745,0.053093,-0.1809,0.362426
16657,166.57,-2.077487,0.970733,1.764779,-0.913321,0.053738,-0.177469,0.362575
16658,166.58,-2.077752,0.971299,1.756394,-0.912954,0.053874,-0.176735,0.363838
16659,166.59,-2.077842,0.972264,1.748057,-0.912712,0.05211,-0.177305,0.364424
16660,166.6,-2.077628,0.973219,1.739715,-0.912408,0.051729,-0.175388,0.366161
16661,166.61,-2.077182,0.974252,1.731411,-0.91176,0.052006,-0.174067,0.36836
16662,166.62,-2.076687,0.975617,1.723156,-0.911729,0.050461,-0.173973,0.368698
16663,166.63,-2.076234,0.977359,1.714767,-0.912562,0.048187,-0.170927,0.368365
16664,166.64,-2.075848,0.979264,1.706326,-0.913849,0.045815,-0.1668,0.367367
16665,166.65,-2.075383,0.980745,1.698503,-0.912527,0.045975,-0.169196,0.369531
16666,166.66,-2.075008,0.982259,1.690576,-0.912363,0.046156,-0.168257,0.370341
16667,166.67,-2.074839,0.983796,1.682536,-0.913775,0.046125,-0.162508,0.36943
16668,166.68,-2.074837,0.984747,1.675152,-0.913,0.048408,-0.162408,0.371094
16669,166.69,-2.0749,0.985417,1.668048,-0.912123,0.051471,-0.162418,0.37283
16670,166.7,-2.07518,0.986109,1.660821,-0.912907,0.053491,-0.159038,0.372084
16671,166.71,-2.075618,0.986676,1.653701,-0.914306,0.05523,-0.153771,0.370607
16672,166.72,-2.076094,0.987073,1.646747,-0.915869,0.056885,-0.147955,0.368859
16673,166.73,-2.076543,0.987219,1.640105,-0.916925,0.058313,-0.143787,0.367658
16674,166.74,-2.076979,0.987264,1.633643,-0.918195,0.059233,-0.139968,0.365813
16675,166.75,-2.077338,0.987236,1.62737,-0.919246,0.060047,-0.136922,0.364189
16676,166.76,-2.077664,0.987223,1.621233,-0.920474,0.060551,-0.133915,0.362115
16677,166.77,-2.077969,0.987356,1.615125,-0.922062,0.06021,-0.129995,0.359552
16678,166.78,-2.078254,0.987568,1.609198,-0.92338,0.059464,-0.126557,0.357514
16679,166.79,-2.078534,0.987654,1.603679,-0.923863,0.059533,-0.125149,0.356749
16680,166.8,-2.078714,0.98777,1.598326,-0.924382,0.059834,-0.124503,0.35558
16681,166.81,-2.07888,0.988033,1.592935,-0.925558,0.059776,-0.123961,0.352707
16682,166.82,-2.079025,0.988392,1.587592,-0.926751,0.059804,-0.122405,0.350103
16683,166.83,-2.079111,0.988832,1.582372,-0.927607,0.059756,-0.122036,0.347967
16684,166.84,-2.079112,0.989295,1.577337,-0.927777,0.060377,-0.122348,0.347298
16685,166.85,-2.079079,0.989811,1.572353,-0.928077,0.06092,-0.12162,0.346657
16686,166.86,-2.078957,0.990352,1.567327,-0.928702,0.060949,-0.121637,0.344967
16687,166.87,-2.078696,0.990891,1.562303,-0.9292,0.061406,-0.121431,0.343615
16688,166.88,-2.078424,0.991426,1.557365,-0.92939,0.061815,-0.121812,0.342893
16689,166.89,-2.078126,0.992013,1.552261,-0.930056,0.06188,-0.121806,0.341072
16690,166.9,-2.077805,0.992513,1.547305,-0.93013,0.06245,-0.122107,0.340658
16691,166.91,-2.077484,0.992982,1.542351,-0.930054,0.063098,-0.122965,0.340438
16692,166.92,-2.07716,0.993463,1.537234,-0.930456,0.063739,-0.122628,0.339341
16693,166.93,-2.076869,0.993792,1.532292,-0.930342,0.064385,-0.123303,0.339286
16694,166.94,-2.076677,0.994087,1.527218,-0.930776,0.064587,-0.123505,0.33798
16695,166.95,-2.07657,0.994371,1.522109,-0.930825,0.065126,-0.122973,0.337937
16696,166.96,-2.076527,0.994563,1.517045,-0.930662,0.065549,-0.123471,0.338122
16697,166.97,-2.076576,0.994668,1.511869,-0.93104,0.065574,-0.124144,0.336827
16698,166.98,-2.07667,0.994665,1.506693,-0.931257,0.065708,-0.124607,0.336029
16699,166.99,-2.076766,0.994613,1.501656,-0.931456,0.065751,-0.125125,0.335278
16700,167,-2.076956,0.994548,1.496371,-0.931873,0.0655,-0.125032,0.3342
16701,167.01,-2.077193,0.994411,1.490976,-0.931953,0.065325,-0.126135,0.333595
16702,167.02,-2.077355,0.994211,1.485722,-0.93268,0.064835,-0.126691,0.331443
16703,167.03,-2.07756,0.99397,1.480417,-0.932933,0.064615,-0.127042,0.330637
16704,167.04,-2.077847,0.993878,1.474794,-0.931587,0.065773,-0.129033,0.333423
16705,167.05,-2.078063,0.993508,1.469443,-0.931512,0.065805,-0.130038,0.333234
16706,167.06,-2.078202,0.992815,1.464376,-0.933103,0.06411,-0.129266,0.329393
16707,167.07,-2.078512,0.992382,1.458874,-0.933169,0.06375,-0.129748,0.329084
16708,167.08,-2.078866,0.992148,1.453092,-0.931653,0.06475,-0.131863,0.33233
16709,167.09,-2.079065,0.991673,1.447606,-0.932327,0.064319,-0.132586,0.330227
16710,167.1,-2.079206,0.990844,1.442406,-0.933756,0.062557,-0.132336,0.32661
16711,167.11,-2.079494,0.990291,1.436695,-0.933808,0.062059,-0.133246,0.326185
16712,167.12,-2.079722,0.989671,1.430979,-0.933748,0.061544,-0.133957,0.326163
16713,167.13,-2.079981,0.989223,1.424961,-0.932349,0.062246,-0.136603,0.328922
16714,167.14,-2.080287,0.98874,1.418697,-0.93109,0.063028,-0.1394,0.331159
16715,167.15,-2.080428,0.987682,1.412957,-0.932657,0.061376,-0.138223,0.327532
16716,167.16,-2.080654,0.986494,1.407102,-0.933813,0.059925,-0.137447,0.324825
16717,167.17,-2.080943,0.985579,1.400855,-0.933792,0.05951,-0.137873,0.324781
16718,167.18,-2.081193,0.984617,1.394635,-0.934446,0.058603,-0.138041,0.322988
16719,167.19,-2.081555,0.983491,1.38842,-0.933721,0.058418,-0.139568,0.324458
16720,167.2,-2.081997,0.982385,1.382084,-0.932997,0.058106,-0.140791,0.326064
16721,167.21,-2.082521,0.981318,1.375553,-0.9328,0.057634,-0.141823,0.326264
16722,167.22,-2.083174,0.980495,1.368683,-0.931121,0.058302,-0.144317,0.329829
16723,167.23,-2.08399,0.979862,1.361467,-0.930331,0.057648,-0.144706,0.331994
16724,167.24,-2.084653,0.978516,1.354882,-0.931962,0.055076,-0.14277,0.32868
16725,167.25,-2.085278,0.976855,1.348486,-0.932846,0.053736,-0.143611,0.326016
16726,167.26,-2.086099,0.975719,1.341428,-0.932488,0.052978,-0.145174,0.326472
